Sentences	label
在大面積的懶散之中不動腦子地走著移動著被二環路邊的新芽和花朵被院子裡的花樹驚得一下一下的	2
個仔都好耐冇喺田野度玩耍了開心嘅似係一隻鹿仔一隻捐到杉樹林嘅深處樹林好多嘅大坑佢會摔倒呢邊會又摔倒那邊可還是呵呵的笑住	0
畀你哋呢啲外地人仲嚟北京影響市容	3
好多好多你不曾見到過嘅野草會喺呢度出現 好多好多你不曾見到過嘅野花都會喺呢度生長	4
所以歸根到底明星賽都不過就係圖樂曬冇咁多世故	0
或許女人天生就有一片柔情而喜歡寫字的女人就更容易悲天枰人觸景生情	1
最終在店方要求的陳先生賠償咗另外半包即食麵嘅價錢	4
這座建築位於北京西單地處北京新金融地帶嘅入口	4
19日記者獲悉由教育部考試中心編寫嘅2009年普通高等學校招生全國統一考試大綱同2009年普通高等學校招生全國統一考試說明已於近日出爐	4
終於發現畀自己搵嘅藉口系咁不堪一擊	1
睇到其他細路仔喊佢都喺度徜徉啊啊徜徉地叫	4
佢捉咗人就獎30萬等我仲判咗佢死刑做乜嘢唔獎我呢	3
又走了一家大大的商場費了半天勁最後竟沒有找到買玩具的地方心想算了不如看看夜景吧	1
冇興趣	3
窗外灰色的月光灑進來將那棵梧桐樹的剪影映在我的臉上	1
佳士得公司近日宣佈出年2月法國巴黎舉行緊嘅維伊夫聖羅蘭與皮埃爾貝傑珍藏采專場拍賣會上將首次出現兩位藝術家所收藏的鼠首同兔首嘅身影	4
前天晚上我在書店遇見個女仔	4
2至於文章中提到得了他們的真傳這句話首先這話不是我說的而是我初中和高中的老師說的當然老師們也只是開玩笑說著玩的	3
而家人嘅友情真係好難以說得明白講嘅好時尚但又係咁嘅脆弱	1
我係搞工藝出身嘅攞假鈔嚟忽悠我我能咩話	3
呵呵 朝早紀峰哥燉了一隻雞仲買咗好多嘅水餃我哋邊食邊傾偈說說最近嘅生活情況啊	0
同大連人一比實在唔抗凍	1
週末與好朋友數人準備到酒吧逛逛	0
距話打牌	4
呢種嘢唔可以多食太甜但炸元宵嘅成功卻令我興奮不已早餐之後我感到精神百倍所有嘅家務淨係用咗半粒鐘全部做完然後就係驚訝唔知我是否真的做完家務活用咗十分鐘思考是否漏掉咗乜嘢	0
邊度才是我嘅烏托邦	4
一個事情的質疑往往係相輔嘅你反問緊嘅時候其實都喺鞭策你自己能夠完成事情	3
靜數自己行過嘅軌跡經歷嘅風景綫卻唔知自己傷過幾多人嘅心幾多人又刺痛過我嘅情	1
新快報1月21日報道	4
我監老竇嘅鼓勵母親嘅期盼一連喺出便奔波了一個禮拜份孤獨無助仲有的是寒冷都另我唔敢畀屋企任何嘅資訊喺老師嘅説明下終於我成功了	0
她回答我在這過也是過節呀	4
或許寫作本身就係識自己吧	4
她無得頂然後遞給我一張名片讓我按照上面的地址去給然然購買黑色的練功服白色的襪子還有白色的練功鞋	0
我哋唔可以否認女性維權組織諸如咩聯盟啊協會啊等埋喺啱啱走出封建社會嘅時候確實為中國廣大婦女同志做咗好多嘅工作由家庭地位到社會地位無不一步登天	0
你或者會說看看就係嫉妒乃至歧視中國運動員嘅證明佢哋認為中國運動員唔應該有所成就	3
因為女兒早上9點多才起身所以冇趕去醫院看望手術前嘅婆婆得	1
聽到旁邊嘅人講我以為係點了將我嚇死了突然聽到一聲啊	2
自己都係望塵莫及	1
說來也巧那天我哋過癮緊嘅時候鐵頭爸爸突然從不遠處走嚟那天分單雙號鐵頭爸爸冇摣車而由巴士站回家正好路過嗰個胡同	2
接著搵到一個小塊草地	4
爸什麼也沒說端碗的手似乎抖了一下隨即又把那塊肉夾到我碗裡神情與平時有些不一樣	4
校園裡又響起了懷舊金曲廣播企開始咗一年一度嘅畢業生專題未成為畢業生前總以為畢業不過昰一件好簡單嘅事	0
老公話今年將花園弄嘅靚啲將屋企該改嘅地方再改一改仲有就系要多鍛煉身體	0
傾嘅盡興上堂遲咗驚見連一個經常遲到嘅學生都已經端坐喺度	2
消息與請帖發出之後收到全球唔少詩文朋友嘅祝賀大作 有些中外官員僑社首長外省與英倫友人都決定嚟巴黎參加慶祝可說是形勢大好	0
我話我即刻到	4
睇電視嘅時候黑人牙膏嘅廣告中有幾個女仔喺跳芭蕾舞估唔到寶寶都學住佢哋個樣兩隻手臂各自伸開只腳伸出嚟擺出芭蕾舞姿勢	2
我並不放棄對北京大學諸多前輩同優秀師生嘅景仰與尊重但作為一所中國最好嘅大學北京大學冇走喺中國社會嘅前面冇攞出引領中國社會進步與發展思想方略	3
走在大街上人煙稀少偶爾會有幾群人由路邊走過佢哋提住行李袋一家大小嘅往車站嘅方向走去	4
我悄悄指了指還在美滋滋大睡的他老爸悄聲對兒子說嗯快去叫你老爸給你講打仗的故事	0
呵呵 都係同我細佬一樣喺屋企冇待上三日就跑鄭州咗嚟	0
儘管他們的子女而家生活得好好工作都唔錯但 ̄ ̄ ̄同佢哋有一樣嘅問題嘅同志而家過得好美滿呀	0
不過婚姻中矛盾吵架分手離婚仇恨討伐甚至自殺 似乎更多的詮釋了愛情這件事對於男人的比重也就百分之三十對女人卻是百分之百這句話的正確性	1
睇住最近關於佢嘅爭論我頗不以為然感覺好冇必要	3
她說真能幹我說糊塗蛋於是她就過來抓我眼鏡你再說你再說你再說我就叫我媽媽打你	3
我用一個個喜訊燦爛全家人嘅笑容用一個個獎嚟話畀你哋付出總會有回報	0
按照四川的說法正月十五元宵節才是大年過了這一天才算過完年其實在我們老家也是在十五過後才是年外	4
距話你抽乜嘢煙	2
董卿唔係啥人物只不過係個主持人嘅啫一個口誤都算不上大錯無謂憂心忡忡解釋嚟解釋去嘅	3
喺後尾嘅日子度係痛苦嘅	1
人系由動物行列中分離出嚟嘅帶有好多動物性嘅本能光靠語言教育人類走不到今日	4
食之嘛方覺得胃已被我撐得難受	1
片子中嘅主角叫阿中佢係南鑼嘅土著級居民	4
衞生嘅變化主要體現喺酒杯同勺子上舊時宴蓆上一個酒杯輪流住飲如今一人一個酒杯 舊時湯碗度放兩三個勺子共用如今一人一個勺子	0
無疑獲得如此感受系有條件嘅至少對於我個人來說由開始用兩種語言寫作嘅時候我對日文嘅印象就已經發生明顯嘅變化	4
算我呢啲日嘅雜感	4
連個青春嘅尾都扯唔著	1
只是它掩蓋咗赤壁上集喺歐美放映結果唔理想嘅事實	1
總以為90之後係腦殘而家看看50後60後70之後嘅腦殘要遠遠高於90之後	3
才發現慵懶嘅狀態可以湮滅一個群體都可以顛覆一個夢想哪怕呢個夢想係唯一嘅	1
我靜靜地佇立在石橋邊睇住雨打浮萍如煙柳	1
愛潑斯坦博士喺佢嘅回憶錄我曾是智障者一文度講述咗自己求學嘅經歷	4
請注意經過呢幾日嘅調養紅光滿面嘅我穿著一個鼓溜溜的綠棉襖喺嗰度探頭探腦活像一隻喺春天鬆動嘅土壤中志得意滿的菜青蟲	0
係因為你畀我嘅嗰啲感動太深刻一直刻到我心上去呀	1
於是一個人將自己放逐喺黑嘅夜凍嘅日	1
地震係全人類嘅災難世界各國從來冇喺表達關愛與責任方面如此一致	0
我睡著了	4
好友諾電話度又開始她的桎梏單身發洩式桎梏演說了今次更離譜居然話男人都系色狼	2
愛情結束時分女人用手指終結一支煙	1
一句你孩子系句好幽默嘅話題呀	1
其實都系嗰句話擁有未必系幸福	1
點解我哋而家對於所有嘅事情係咁精於事故咗呢	1
回來後老闆每人發左一千美金家用老闆話喺國外冇人民幣只有美鈔	4
只係無助嘅來到她的墓前默默嘅念到毛毛你永遠係我心中嘅靚	1
老太太聽講我搵千日寺似乎好興奮連連問我幹嗎偏搵嗰個寺院	0
32個月嘅時間基本上喺平淡無知與無計畫中虛度	1
臨出發嘅前幾分鐘將手入面嘅活都同小徒弟交待了一遍她非常聰明學嘢都非常快將剩嘅工作交畀佢我好係放心	0
那天回國同女友逛完舖頭食完飯走喺一條叫為建國街旮旯嘅馬路上我嘅佢突然打咗嚟思念電話女友嘅佢都發咗嚟肉麻嘅短信	2
聖誕節係西方人嘅節日我一直都唔掛在心上	4
小小年紀聽咗呢啲說話梗系開心咗	0
就這樣去了佢甘心咩	1
於是我走到媽媽身邊大聲的又喊了幾遍媽媽沒有說話但我從她的眼神中看到了媽媽在為我高興可能是媽媽知道我的這種別的孩子沒有的虛榮吧	0
快樂嘅最終唔系快樂	1
仲有啲名人明星更令我哋無奈總會整些徜徉無釐頭耷耷嘅提案明知不可能通過但還是挖空心思透過為兩會並變相炒作自己將嚴肅共商國事嘅桎梏兩會徜徉弄得有點娛樂有點哭笑不得	3
然後在互相責怪中感情破碎了心靈傷透了關係疏遠了	1
第三次住入醫院進行常規治療雖穩定一段時間得但最後仍是骨轉移腦部腫瘤復發癱瘓在床直到生命的終結	1
據鐵道部公安局政委張慶同介紹票販子囤積車票嘅主要方法係請人或自己喺車站售票視窗反覆排隊購買佔絕大部分 仲有由分佈喺市區郊區各處嘅代售點多次購買 向退票人收購 透過電話重複訂票等	4
估唔到時已深夜12時過後香舍麗榭大道仍車水馬龍人山人海塞車勁根本無法泊車落嚟拍幾張凱旋門嘅夜景	2
考記員坐喺我嘅身旁交代咗嚇基本情況就上路了	4
網路系個社會放大鏡好與壞全部放大了	4
喺悠悠飃盪嘅小船上有過我和你相愛嘅足跡	0
彌陀佛	0
個仔一陣喺網上同同學傾幾句一陣興沖沖咁跟住電話仲不時睇住手機入面嘅短信	0
禮花伴著29個奧運嘅腳印沿著北京嘅中軸綫步入了鳥巢奧運降臨到了中國	0
佢話冇一個女人會忘記曾經傷害過她的男人	1
跑到賣鞭炮嘅地方去問得到嘅答覆係侑孔明燈旮旯已經賣完了	1
事件發生之後日本各大電視台做出了快訊報導而且好快就開來了實況轉播車	4
慣咗一個人嘅舞臺	0
如果食完飯我哋大家都睇電視佢又攞點心想食我哋就阻止佢話啱啱食完飯點又要食啦	3
有時佢見到我食煙都用手指碰碰自己嘅嘴做出食煙個樣我面畀佢一支去過癮	1
我讓她先離開然後悄悄地跟在她後面	4
學校有募捐活動應事先發一份聯絡函給各學生家長以文字形式讓家長知悉至於孩子會捐多少錢那也是孩子們的事情	4
而我自然與他們格格不入	3
昨天晚上忽然夢到外婆了	4
伴著欲望的暗流隨著酒精在口舌之間洶湧澎湃漸漸地一個人就有點High的感覺	0
茫茫沙灘它小小嘅小小嘅身體緩緩地縮短住自己嘅行程	4
真係一場活色生香嘅大戲呵睇住卻如此熟悉年年好似都要演一回只不過年年嘅主角不大相同	3
講句不好聽嘅有些網民並不昰喺辯論同批駁乜嘢觀點純粹係喺發洩	3
而有些緣份永遠都唔會有結果	1
只看到眼中嘅彼此只感受到彼此眼中嘅熱情卻不知噉嘅熱情令此後嘅分離痛上加苦	1
無疑老太太主人既是她的丈夫也是她的主人	4
上網搜索到母親講嘅係雲南移動嘅活動就立即下載了一個聖誕樹種籽	4
我唔知錢系咪真系咁好嘅嘢除了可以買好食嘅食物好看的衫喜愛嘅物品外仲可以買來愛情中嘅自尊	2
呢個屋喺1988初建時出售價係19萬	4
冇啄點你就變成了雞腦子咗呢法	3
例如發起並參與海智計畫海外智力為國服務支援西部開發青海發起中部崛起行動計畫投入東北大振興行列	4
我差啲冇笑出聲嚟	0
早上一睜眼老竇就對我說徜徉李亞鵬打人啦	2
比如你長嘅好醜你依然可以送一個好靚嘅女仔禮物我哋好平凡都一樣可以送名人禮物唔系嗎	3
然而三日對於我哋除了遙望恐怕只有思念了	1
徜徉黑校褸取締之後究竟有幾多學生流離失學	1
不一會兒他穿著日式的棉布浴衣走進來小聲對我說  剛才那溫泉的木門是自個兒開的那絕對不是自動門可它自個兒開了從左往右開的在我眼前開的	4
舊時飲茅檯牌占節約酒饌而家飲啥	3
一刻又係解放軍就好似九八年嘅特大洪水一樣佢哋孭住物資畀養奔赴災區路面塌方擋住了車轆卻擋不住戰士們前進嘅腳步 殘垣斷壁壓得住人民嘅肉體卻永遠壓不垮中囯人民不屈嘅脊樑	0
雨滴如泣如訴喚回一個個早逝緊嘅幽魂	1
妻子離不開你個仔離開你唔得你仲會絕嘅多餘呀	0
因為你係一把手你玩曬手下有公檢法等暴力機關係食齋嘅	0
文科生確實窮啲又點總不至於都出不起吧	3
25歲嘅年齡仲正式努力工作賺錢嘅機會所以我認為一啲都唔要擔心乜嘢我老竇老母佢哋都老崔我我聽住都好煩哦	3
梅花喺春寒中肆意 櫻桃花開咗又漏咗 桃花紅了李花白 花開花落原本係自然嘅事	0
驚聞梁羽生老先生於悉尼逝世我唔知該講咩好除了震驚還是震驚	2
懦夫再有知識都仲係懦夫	1
我媽咪就特別咁樂觀我記憶中好少有佢愁眉苦臉個樣	0
於是帽子頸巾手套全副武裝地出門去買米	4
可憐嘅我哋你冇覺得我哋嘅悄悄的哭泣卻被無恥喺譏笑	1
山腰上係一座寺廟好似叫淨山寺	4
記得小時候家裡人多煮飯要用大鐵鍋飯熟以後母親總是先給父親盛好飯然後再給眾孩子盛好而自己卻到旁邊拾哧這裡拾哧哪裡總是先找點活兒幹還會說飯太燙涼一會兒再吃	4
呢間茶樓嘅老闆據講來自香港呢個係第二間商號第一間係嘉仁宮呢間係加花虹諧音係加人工加花紅	4
其巴山峽川有兩人合抱者伐而徑之	4
一切都已過去	1
嚿免戰牌令我想起新浪博客開設之初衕槕嘅你嘅詞作者高曉松都喺博客上勤奮地耕耘但突然有一日佢將自己嘅博客關了	2
如果係美金嘅話可不得了有可能係打爛荷裡活影片嘅全球記錄	0
如此嘅漫長幹線不同嘅人不同嘅環境造就咗不同嘅心靈色彩	4
因為它好得意因為我有些傻盯了好一會我突然笑了似乎今日早晨嘅心情會唔錯開心就係咁簡單	0
它會用新長出嘅啄把指甲一根一根地當新嘅指甲長出嚟之後就把羽毛一根一根地拔掉	1
邊度係咩文思泉湧呀羅利囉嗦走半日	3
今日中午個仔返嚟喇	4
佢圓咗無數多人嘅一個夢	0
如你係一隻幸運狗	4
當我們獲得了這個上天賜予你的高貴禮物你將會幸福一生將快樂一生	0
